Date,Country,Status,AQI Value
2022-07-22 00:00:00,Togo,Moderate,94.0
2022-07-22 00:00:00,Trinidad And Tobago,Good,42.0
2022-07-22 00:00:00,Turkey,Moderate,89.0
2022-07-22 00:00:00,Turkmenistan,Moderate,85.0
2022-07-22 00:00:00,Uganda,Unhealthy,163.0
2022-07-22 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,47.0
2022-07-22 00:00:00,Uzbekistan,Moderate,56.0
2022-07-22 00:00:00,Venezuela,Good,8.0
2022-07-22 00:00:00,Vietnam,Moderate,61.0
2022-07-22 00:00:00,Zambia,Moderate,66.0
2022-07-22 00:00:00,Albania,Good,20.0
2022-07-22 00:00:00,Andorra,Good,37.0
2022-07-22 00:00:00,Angola,Unhealthy For Sensitive Groups,126.0
2022-07-22 00:00:00,Argentina,Moderate,58.0
2022-07-22 00:00:00,Armenia,Good,47.0
2022-07-22 00:00:00,Australia,Good,42.0
2022-07-22 00:00:00,Austria,Moderate,52.0
2022-07-22 00:00:00,Azerbaijan,Good,25.0
2022-07-22 00:00:00,Bahrain,Unhealthy,162.0
2022-07-22 00:00:00,Belarus,Good,47.0
2022-07-22 00:00:00,Belize,Good,5.0
2022-07-22 00:00:00,Bermuda,Good,20.0
2022-07-22 00:00:00,Bolivia,Good,30.0
2022-07-22 00:00:00,Bosnia And Herzegovina,Moderate,70.0
2022-07-22 00:00:00,Brazil,Moderate,91.0
2022-07-22 00:00:00,Brunei,Good,13.0
2022-07-22 00:00:00,Bulgaria,Good,36.0
2022-07-22 00:00:00,Burkina Faso,Moderate,89.0
2022-07-22 00:00:00,Canada,Moderate,57.0
2022-07-22 00:00:00,Cape Verde,Moderate,60.0
2022-07-22 00:00:00,Cayman Islands,Good,10.0
2022-07-22 00:00:00,Chad,Unhealthy,156.0
2022-07-22 00:00:00,Chile,Unhealthy For Sensitive Groups,112.0
2022-07-22 00:00:00,China,Unhealthy,162.0
2022-07-22 00:00:00,Colombia,Moderate,70.0
2022-07-22 00:00:00,Costa Rica,Good,23.0
2022-07-22 00:00:00,Croatia,Moderate,61.0
2022-07-22 00:00:00,Cyprus,Moderate,53.0
2022-07-22 00:00:00,Czech Republic,Moderate,88.0
2022-07-22 00:00:00,Denmark,Good,16.0
2022-07-22 00:00:00,Dominican Republic,Good,33.0
2022-07-22 00:00:00,Ecuador,Moderate,53.0
2022-07-22 00:00:00,El Salvador,Moderate,84.0
2022-07-22 00:00:00,Estonia,Good,38.0
2022-07-22 00:00:00,Ethiopia,Unhealthy,157.0
2022-07-22 00:00:00,Finland,Moderate,61.0
2022-07-22 00:00:00,France,Moderate,71.0
2022-07-22 00:00:00,French Guiana,Good,13.0
2022-07-22 00:00:00,Gabon,Unhealthy,152.0
2022-07-22 00:00:00,Gambia,Good,33.0
2022-07-22 00:00:00,Georgia,Good,36.0
2022-07-22 00:00:00,Germany,Moderate,66.0
2022-07-22 00:00:00,Ghana,Moderate,95.0
2022-07-22 00:00:00,Gibraltar,Good,50.0
2022-07-22 00:00:00,Greece,Moderate,51.0
2022-07-22 00:00:00,Grenada,Unhealthy For Sensitive Groups,128.0
2022-07-22 00:00:00,Guadeloupe,Good,12.0
2022-07-22 00:00:00,Guatemala,Good,20.0
2022-07-22 00:00:00,Honduras,Good,13.0
2022-07-22 00:00:00,Hong Kong,Good,24.0
2022-07-22 00:00:00,Hungary,Moderate,56.0
2022-07-22 00:00:00,Iceland,Good,10.0
2022-07-22 00:00:00,India,Unhealthy,153.0
2022-07-22 00:00:00,Iran,Unhealthy,155.0
2022-07-22 00:00:00,Iraq,Unhealthy For Sensitive Groups,107.0
2022-07-22 00:00:00,Israel,Moderate,91.0
2022-07-22 00:00:00,Italy,Unhealthy For Sensitive Groups,115.0
2022-07-22 00:00:00,Ivory Coast,Moderate,57.0
2022-07-22 00:00:00,Jersey,Good,27.0
2022-07-22 00:00:00,Jordan,Good,21.0
2022-07-22 00:00:00,Kazakhstan,Moderate,86.0
2022-07-22 00:00:00,Kenya,Good,34.0
2022-07-22 00:00:00,Kosovo,Good,45.0
2022-07-22 00:00:00,Kuwait,Unhealthy,155.0
2022-07-22 00:00:00,Kyrgyzstan,Good,37.0
2022-07-22 00:00:00,Laos,Good,45.0
2022-07-22 00:00:00,Latvia,Good,46.0
2022-07-22 00:00:00,Liberia,Good,50.0
2022-07-22 00:00:00,Liechtenstein,Good,45.0
2022-07-22 00:00:00,Lithuania,Moderate,75.0
2022-07-22 00:00:00,Luxembourg,Good,43.0
2022-07-22 00:00:00,Macao,Good,50.0
2022-07-22 00:00:00,Madagascar,Good,20.0
2022-07-22 00:00:00,Malaysia,Moderate,64.0
2022-07-22 00:00:00,Malta,Moderate,54.0
2022-07-22 00:00:00,Martinique,Good,43.0
2022-07-22 00:00:00,Mexico,Unhealthy For Sensitive Groups,109.0
2022-07-22 00:00:00,Moldova,Good,14.0
2022-07-22 00:00:00,Monaco,Good,41.0
2022-07-22 00:00:00,Mongolia,Good,32.0
2022-07-22 00:00:00,Montenegro,Good,48.0
2022-07-22 00:00:00,Myanmar,Good,13.0
2022-07-22 00:00:00,Nepal,Good,26.0
2022-07-22 00:00:00,Netherlands,Good,31.0
2022-07-22 00:00:00,New Caledonia,Good,2.0
2022-07-22 00:00:00,New Zealand,Good,43.0
2022-07-22 00:00:00,Norway,Good,25.0
2022-07-22 00:00:00,Palestinian Territory,Moderate,60.0
2022-07-22 00:00:00,Peru,Unhealthy For Sensitive Groups,104.0
2022-07-22 00:00:00,Poland,Moderate,70.0
2022-07-22 00:00:00,Portugal,Good,32.0
2022-07-22 00:00:00,Puerto Rico,Good,11.0
2022-07-22 00:00:00,Reunion,Good,22.0
2022-07-22 00:00:00,Romania,Moderate,70.0
2022-07-22 00:00:00,Russia,Moderate,98.0
2022-07-22 00:00:00,San Marino,Moderate,57.0
2022-07-22 00:00:00,Serbia,Moderate,64.0
2022-07-22 00:00:00,Singapore,Moderate,53.0
2022-07-22 00:00:00,Slovakia,Moderate,66.0
2022-07-22 00:00:00,Slovenia,Moderate,84.0
2022-07-22 00:00:00,South Korea,Unhealthy For Sensitive Groups,120.0
2022-07-22 00:00:00,Spain,Moderate,72.0
2022-07-22 00:00:00,Sri Lanka,Good,28.0
2022-07-22 00:00:00,Sudan,Unhealthy,151.0
2022-07-22 00:00:00,Sweden,Good,28.0
2022-07-22 00:00:00,Switzerland,Good,48.0
2022-07-22 00:00:00,Taiwan,Moderate,65.0
2022-07-22 00:00:00,Tajikistan,Moderate,78.0
2022-07-22 00:00:00,Thailand,Moderate,98.0
2022-07-22 00:00:00,Togo,Moderate,75.0
2022-07-22 00:00:00,Trinidad And Tobago,Good,47.0
2022-07-22 00:00:00,Turkey,Moderate,79.0
2022-07-22 00:00:00,Turkmenistan,Unhealthy,159.0
2022-07-22 00:00:00,Uganda,Unhealthy,165.0
2022-07-22 00:00:00,Ukraine,Moderate,51.0
2022-07-22 00:00:00,United Arab Emirates,Moderate,87.0
2022-07-22 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,43.0
2022-07-22 00:00:00,United States Of America,Moderate,91.0
2022-07-22 00:00:00,Uzbekistan,Unhealthy For Sensitive Groups,116.0
2022-07-22 00:00:00,Vatican,Moderate,68.0
2022-07-22 00:00:00,Venezuela,Good,11.0
2022-07-22 00:00:00,Vietnam,Unhealthy For Sensitive Groups,119.0
2022-07-22 00:00:00,Zambia,Moderate,100.0
2022-07-23 00:00:00,Albania,Good,15.0
2022-07-23 00:00:00,Algeria,Moderate,65.0
2022-07-23 00:00:00,Andorra,Good,33.0
2022-07-23 00:00:00,Angola,Unhealthy For Sensitive Groups,105.0
2022-07-23 00:00:00,Argentina,Good,49.0
2022-07-23 00:00:00,Armenia,Good,41.0
2022-07-23 00:00:00,Australia,Moderate,81.0
2022-07-23 00:00:00,Austria,Good,28.0
2022-07-23 00:00:00,Azerbaijan,Good,23.0
2022-07-23 00:00:00,Bahrain,Unhealthy,161.0
2022-07-23 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-07-23 00:00:00,Belarus,Good,40.0
2022-07-23 00:00:00,Belgium,Good,48.0
2022-07-23 00:00:00,Belize,Good,6.0
2022-07-23 00:00:00,Bermuda,Good,11.0
2022-07-23 00:00:00,Bolivia,Moderate,71.0
2022-07-23 00:00:00,Bosnia And Herzegovina,Moderate,80.0
2022-07-23 00:00:00,Brazil,Unhealthy For Sensitive Groups,129.0
2022-07-23 00:00:00,Brunei,Good,10.0
2022-07-23 00:00:00,Bulgaria,Good,45.0
2022-07-23 00:00:00,Burkina Faso,Moderate,82.0
2022-07-23 00:00:00,Cambodia,Good,15.0
2022-07-23 00:00:00,Canada,Moderate,66.0
2022-07-23 00:00:00,Cape Verde,Moderate,51.0
2022-07-23 00:00:00,Cayman Islands,Good,1.0
2022-07-23 00:00:00,Central African Republic,Moderate,87.0
2022-07-23 00:00:00,Chad,Good,34.0
2022-07-23 00:00:00,Chile,Unhealthy For Sensitive Groups,119.0
2022-07-23 00:00:00,China,Unhealthy For Sensitive Groups,141.0
2022-07-23 00:00:00,Colombia,Moderate,79.0
2022-07-23 00:00:00,Costa Rica,Good,9.0
2022-07-23 00:00:00,Croatia,Good,39.0
2022-07-23 00:00:00,Cyprus,Good,46.0
2022-07-23 00:00:00,Czech Republic,Moderate,75.0
2022-07-23 00:00:00,Denmark,Good,10.0
2022-07-23 00:00:00,Dominican Republic,Good,23.0
2022-07-23 00:00:00,Ecuador,Moderate,56.0
2022-07-23 00:00:00,Egypt,Moderate,86.0
2022-07-23 00:00:00,El Salvador,Moderate,76.0
2022-07-23 00:00:00,Estonia,Good,42.0
2022-07-23 00:00:00,Ethiopia,Unhealthy,163.0
2022-07-23 00:00:00,Finland,Good,37.0
2022-07-23 00:00:00,France,Unhealthy For Sensitive Groups,103.0
2022-07-23 00:00:00,French Guiana,Good,9.0
2022-07-23 00:00:00,Gabon,Unhealthy For Sensitive Groups,114.0
2022-07-23 00:00:00,Gambia,Good,10.0
2022-07-23 00:00:00,Georgia,Good,39.0
2022-07-23 00:00:00,Germany,Moderate,60.0
2022-07-23 00:00:00,Ghana,Moderate,82.0
2022-07-23 00:00:00,Gibraltar,Moderate,55.0
2022-07-23 00:00:00,Greece,Good,44.0
2022-07-23 00:00:00,Grenada,Good,13.0
2022-07-23 00:00:00,Guadeloupe,Good,9.0
2022-07-23 00:00:00,Guam,Good,1.0
2022-07-23 00:00:00,Guatemala,Moderate,51.0
2022-07-23 00:00:00,Honduras,Good,6.0
2022-07-23 00:00:00,Hong Kong,Moderate,57.0
2022-07-23 00:00:00,Hungary,Moderate,74.0
2022-07-23 00:00:00,Iceland,Good,9.0
2022-07-23 00:00:00,India,Unhealthy For Sensitive Groups,141.0
2022-07-23 00:00:00,Indonesia,Moderate,93.0
2022-07-23 00:00:00,Iran,Unhealthy,152.0
2022-07-23 00:00:00,Iraq,Unhealthy For Sensitive Groups,137.0
2022-07-23 00:00:00,Ireland,Good,18.0
2022-07-23 00:00:00,Israel,Unhealthy For Sensitive Groups,112.0
2022-07-23 00:00:00,Italy,Unhealthy For Sensitive Groups,115.0
2022-07-23 00:00:00,Ivory Coast,Moderate,63.0
2022-07-23 00:00:00,Japan,Moderate,66.0
2022-07-23 00:00:00,Jersey,Good,9.0
2022-07-23 00:00:00,Jordan,Good,27.0
2022-07-23 00:00:00,Kazakhstan,Moderate,64.0
2022-07-23 00:00:00,Kenya,Moderate,84.0
2022-07-23 00:00:00,Kosovo,Moderate,51.0
2022-07-23 00:00:00,Kuwait,Moderate,87.0
2022-07-23 00:00:00,Kyrgyzstan,Good,44.0
2022-07-23 00:00:00,Laos,Moderate,64.0
2022-07-23 00:00:00,Latvia,Good,18.0
2022-07-23 00:00:00,Lebanon,Moderate,76.0
2022-07-23 00:00:00,Liberia,Good,7.0
2022-07-23 00:00:00,Liechtenstein,Good,14.0
2022-07-23 00:00:00,Lithuania,Good,48.0
2022-07-23 00:00:00,Luxembourg,Moderate,51.0
2022-07-23 00:00:00,Macao,Moderate,59.0
2022-07-23 00:00:00,Macedonia,Moderate,55.0
2022-07-23 00:00:00,Madagascar,Good,32.0
2022-07-23 00:00:00,Malaysia,Moderate,59.0
2022-07-23 00:00:00,Malta,Good,39.0
2022-07-23 00:00:00,Martinique,Good,24.0
2022-07-23 00:00:00,Mexico,Moderate,77.0
2022-07-23 00:00:00,Moldova,Good,6.0
2022-07-23 00:00:00,Monaco,Good,35.0
2022-07-23 00:00:00,Mongolia,Good,36.0
2022-07-23 00:00:00,Montenegro,Moderate,56.0
2022-07-23 00:00:00,Myanmar,Good,32.0
2022-07-23 00:00:00,Nepal,Good,30.0
2022-07-23 00:00:00,Netherlands,Good,41.0
2022-07-23 00:00:00,New Caledonia,Good,15.0
2022-07-23 00:00:00,New Zealand,Moderate,99.0
2022-07-23 00:00:00,Nigeria,Unhealthy For Sensitive Groups,105.0
2022-07-23 00:00:00,Norway,Good,20.0
2022-07-23 00:00:00,Pakistan,Moderate,91.0
2022-07-23 00:00:00,Palestinian Territory,Moderate,61.0
2022-07-23 00:00:00,Peru,Unhealthy For Sensitive Groups,110.0
2022-07-23 00:00:00,Philippines,Moderate,83.0
2022-07-23 00:00:00,Poland,Moderate,76.0
2022-07-23 00:00:00,Portugal,Good,26.0
2022-07-23 00:00:00,Puerto Rico,Good,10.0
2022-07-23 00:00:00,Qatar,Unhealthy,183.0
2022-07-23 00:00:00,Reunion,Good,23.0
2022-07-23 00:00:00,Romania,Moderate,61.0
2022-07-23 00:00:00,Russia,Moderate,75.0
2022-07-23 00:00:00,San Marino,Moderate,59.0
2022-07-23 00:00:00,Senegal,Good,33.0
2022-07-23 00:00:00,Serbia,Moderate,79.0
2022-07-23 00:00:00,Singapore,Good,47.0
2022-07-23 00:00:00,Slovakia,Moderate,74.0
2022-07-23 00:00:00,Slovenia,Moderate,89.0
2022-07-23 00:00:00,South Africa,Moderate,83.0
2022-07-23 00:00:00,South Korea,Moderate,91.0
2022-07-23 00:00:00,Spain,Unhealthy For Sensitive Groups,133.0
2022-07-23 00:00:00,Sri Lanka,Moderate,64.0
2022-07-23 00:00:00,Sudan,Moderate,59.0
2022-07-23 00:00:00,Sweden,Good,11.0
2022-07-23 00:00:00,Switzerland,Good,41.0
2022-07-23 00:00:00,Taiwan,Moderate,58.0
2022-07-23 00:00:00,Tajikistan,Moderate,59.0
2022-07-23 00:00:00,Thailand,Moderate,95.0
2022-07-23 00:00:00,Togo,Moderate,96.0
2022-07-23 00:00:00,Trinidad And Tobago,Good,33.0
2022-07-23 00:00:00,Turkey,Moderate,71.0
2022-07-23 00:00:00,Turkmenistan,Moderate,82.0
2022-07-23 00:00:00,Uganda,Unhealthy For Sensitive Groups,124.0
2022-07-23 00:00:00,Ukraine,Good,46.0
2022-07-23 00:00:00,United Arab Emirates,Moderate,87.0
2022-07-23 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,42.0
2022-07-23 00:00:00,United States Of America,Moderate,87.0
2022-07-23 00:00:00,Uzbekistan,Moderate,62.0
2022-07-23 00:00:00,Vatican,Moderate,68.0
2022-07-23 00:00:00,Venezuela,Good,20.0
2022-07-23 00:00:00,Vietnam,Moderate,87.0
2022-07-23 00:00:00,Zambia,Moderate,78.0
2022-07-23 00:00:00,Albania,Good,20.0
2022-07-23 00:00:00,Andorra,Good,45.0
2022-07-23 00:00:00,Angola,Unhealthy For Sensitive Groups,109.0
2022-07-23 00:00:00,Argentina,Moderate,62.0
2022-07-23 00:00:00,Armenia,Good,42.0
2022-07-23 00:00:00,Australia,Good,45.0
2022-07-23 00:00:00,Austria,Good,31.0
2022-07-23 00:00:00,Azerbaijan,Good,14.0
2022-07-23 00:00:00,Bahrain,Moderate,91.0
2022-07-23 00:00:00,Belarus,Moderate,58.0
2022-07-23 00:00:00,Belgium,Moderate,70.0
2022-07-23 00:00:00,Belize,Good,8.0
2022-07-23 00:00:00,Bermuda,Good,15.0
2022-07-23 00:00:00,Bolivia,Good,46.0
2022-07-23 00:00:00,Bosnia And Herzegovina,Moderate,74.0
2022-07-23 00:00:00,Brazil,Unhealthy For Sensitive Groups,105.0
2022-07-23 00:00:00,Bulgaria,Good,39.0
2022-07-23 00:00:00,Burkina Faso,Moderate,59.0
2022-07-23 00:00:00,Canada,Moderate,71.0
2022-07-23 00:00:00,Cape Verde,Moderate,57.0
2022-07-23 00:00:00,Cayman Islands,Good,2.0
2022-07-23 00:00:00,Central African Republic,Moderate,86.0
2022-07-23 00:00:00,Chad,Moderate,99.0
2022-07-23 00:00:00,Chile,Unhealthy For Sensitive Groups,131.0
2022-07-23 00:00:00,China,Unhealthy For Sensitive Groups,149.0
2022-07-23 00:00:00,Colombia,Moderate,66.0
2022-07-23 00:00:00,Costa Rica,Good,30.0
2022-07-23 00:00:00,Croatia,Good,43.0
2022-07-23 00:00:00,Cyprus,Good,45.0
2022-07-23 00:00:00,Czech Republic,Moderate,80.0
2022-07-23 00:00:00,Denmark,Good,14.0
2022-07-23 00:00:00,Dominican Republic,Good,22.0
2022-07-23 00:00:00,Ecuador,Moderate,72.0
2022-07-23 00:00:00,El Salvador,Moderate,68.0
2022-07-23 00:00:00,Estonia,Good,23.0
2022-07-23 00:00:00,Ethiopia,Unhealthy For Sensitive Groups,119.0
2022-07-23 00:00:00,Finland,Good,20.0
2022-07-23 00:00:00,France,Moderate,64.0
2022-07-23 00:00:00,French Guiana,Good,18.0
2022-07-23 00:00:00,Gabon,Hazardous,331.0
2022-07-23 00:00:00,Gambia,Moderate,56.0
2022-07-23 00:00:00,Georgia,Good,37.0
2022-07-23 00:00:00,Germany,Moderate,61.0
2022-07-23 00:00:00,Ghana,Unhealthy For Sensitive Groups,111.0
2022-07-23 00:00:00,Gibraltar,Good,46.0
2022-07-23 00:00:00,Greece,Moderate,57.0
2022-07-23 00:00:00,Grenada,Good,25.0
2022-07-23 00:00:00,Guadeloupe,Good,14.0
2022-07-23 00:00:00,Guatemala,Moderate,56.0
2022-07-23 00:00:00,Honduras,Good,11.0
2022-07-23 00:00:00,Hong Kong,Good,44.0
2022-07-23 00:00:00,Hungary,Moderate,68.0
2022-07-23 00:00:00,Iceland,Good,11.0
2022-07-23 00:00:00,India,Unhealthy For Sensitive Groups,146.0
2022-07-23 00:00:00,Iran,Unhealthy,160.0
2022-07-23 00:00:00,Iraq,Unhealthy,154.0
2022-07-23 00:00:00,Ireland,Good,28.0
2022-07-23 00:00:00,Israel,Moderate,88.0
2022-07-23 00:00:00,Italy,Unhealthy For Sensitive Groups,113.0
2022-07-23 00:00:00,Ivory Coast,Moderate,57.0
2022-07-23 00:00:00,Japan,Moderate,70.0
2022-07-23 00:00:00,Jordan,Good,23.0
2022-07-23 00:00:00,Kazakhstan,Moderate,63.0
2022-07-23 00:00:00,Kenya,Unhealthy,185.0
2022-07-23 00:00:00,Kosovo,Moderate,54.0
2022-07-23 00:00:00,Kuwait,Unhealthy For Sensitive Groups,102.0
2022-07-23 00:00:00,Kyrgyzstan,Good,43.0
2022-07-23 00:00:00,Laos,Moderate,62.0
2022-07-23 00:00:00,Latvia,Good,20.0
2022-07-23 00:00:00,Liberia,Moderate,66.0
2022-07-23 00:00:00,Liechtenstein,Good,25.0
2022-07-23 00:00:00,Lithuania,Moderate,51.0
2022-07-23 00:00:00,Luxembourg,Good,36.0
2022-07-23 00:00:00,Macao,Good,38.0
2022-07-23 00:00:00,Macedonia,Moderate,67.0
2022-07-23 00:00:00,Madagascar,Good,27.0
2022-07-23 00:00:00,Malaysia,Moderate,62.0
2022-07-23 00:00:00,Malta,Good,50.0
2022-07-23 00:00:00,Martinique,Good,40.0
2022-07-23 00:00:00,Mexico,Moderate,92.0
2022-07-23 00:00:00,Moldova,Good,12.0
2022-07-23 00:00:00,Monaco,Good,43.0
2022-07-23 00:00:00,Mongolia,Good,43.0
2022-07-23 00:00:00,Montenegro,Good,48.0
2022-07-23 00:00:00,Myanmar,Good,27.0
2022-07-23 00:00:00,Nepal,Good,21.0
2022-07-23 00:00:00,Netherlands,Moderate,66.0
2022-07-23 00:00:00,New Caledonia,Good,11.0
2022-07-23 00:00:00,New Zealand,Moderate,58.0
2022-07-23 00:00:00,Norway,Good,23.0
2022-07-23 00:00:00,Palestinian Territory,Moderate,55.0
2022-07-23 00:00:00,Peru,Unhealthy For Sensitive Groups,148.0
2022-07-23 00:00:00,Poland,Moderate,65.0
2022-07-23 00:00:00,Portugal,Good,25.0
2022-07-23 00:00:00,Puerto Rico,Good,5.0
2022-07-23 00:00:00,Romania,Moderate,67.0
2022-07-23 00:00:00,Russia,Unhealthy For Sensitive Groups,140.0
2022-07-23 00:00:00,Serbia,Moderate,89.0
2022-07-23 00:00:00,Singapore,Moderate,63.0
2022-07-23 00:00:00,Slovakia,Moderate,56.0
2022-07-23 00:00:00,Slovenia,Moderate,60.0
2022-07-23 00:00:00,South Korea,Moderate,75.0
2022-07-23 00:00:00,Spain,Unhealthy For Sensitive Groups,128.0
2022-07-23 00:00:00,Sri Lanka,Good,36.0
2022-07-23 00:00:00,Sudan,Unhealthy For Sensitive Groups,107.0
2022-07-23 00:00:00,Sweden,Good,16.0
2022-07-23 00:00:00,Switzerland,Good,39.0
2022-07-23 00:00:00,Taiwan,Moderate,56.0
2022-07-23 00:00:00,Tajikistan,Moderate,56.0
2022-07-23 00:00:00,Thailand,Moderate,96.0
2022-07-23 00:00:00,Togo,Moderate,74.0
2022-07-23 00:00:00,Trinidad And Tobago,Good,44.0
2022-07-23 00:00:00,Turkey,Moderate,64.0
2022-07-23 00:00:00,Turkmenistan,Moderate,57.0
2022-07-23 00:00:00,Uganda,Unhealthy,162.0
2022-07-23 00:00:00,United Arab Emirates,Moderate,92.0
2022-07-23 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,41.0
2022-07-23 00:00:00,United States Of America,Moderate,86.0
2022-07-23 00:00:00,Uzbekistan,Moderate,92.0
2022-07-23 00:00:00,Vietnam,Unhealthy For Sensitive Groups,119.0
2022-07-23 00:00:00,Zambia,Moderate,82.0
2022-07-24 00:00:00,Albania,Good,18.0
2022-07-24 00:00:00,Algeria,Moderate,65.0
2022-07-24 00:00:00,Andorra,Good,41.0
2022-07-24 00:00:00,Angola,Unhealthy For Sensitive Groups,107.0
2022-07-24 00:00:00,Argentina,Good,42.0
2022-07-24 00:00:00,Armenia,Good,43.0
2022-07-24 00:00:00,Australia,Moderate,60.0
2022-07-24 00:00:00,Austria,Good,43.0
2022-07-24 00:00:00,Azerbaijan,Good,11.0
2022-07-24 00:00:00,Bahrain,Moderate,85.0
2022-07-24 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,141.0
2022-07-24 00:00:00,Belarus,Good,28.0
2022-07-24 00:00:00,Belgium,Good,49.0
2022-07-24 00:00:00,Belize,Good,18.0
2022-07-24 00:00:00,Bermuda,Good,13.0
2022-07-24 00:00:00,Bolivia,Moderate,54.0
2022-07-24 00:00:00,Bosnia And Herzegovina,Moderate,76.0
2022-07-24 00:00:00,Brazil,Moderate,95.0
2022-07-24 00:00:00,Brunei,Good,10.0
2022-07-24 00:00:00,Bulgaria,Good,35.0
2022-07-24 00:00:00,Burkina Faso,Moderate,88.0
2022-07-24 00:00:00,Cambodia,Good,15.0
2022-07-24 00:00:00,Canada,Moderate,71.0
2022-07-24 00:00:00,Cape Verde,Good,24.0
2022-07-24 00:00:00,Cayman Islands,Good,8.0
2022-07-24 00:00:00,Central African Republic,Moderate,74.0
2022-07-24 00:00:00,Chad,Moderate,53.0
2022-07-24 00:00:00,Chile,Unhealthy For Sensitive Groups,142.0
2022-07-24 00:00:00,China,Unhealthy,155.0
2022-07-24 00:00:00,Colombia,Moderate,68.0
2022-07-24 00:00:00,Costa Rica,Good,24.0
2022-07-24 00:00:00,Croatia,Good,42.0
2022-07-24 00:00:00,Cyprus,Good,31.0
2022-07-24 00:00:00,Czech Republic,Moderate,71.0
2022-07-24 00:00:00,Denmark,Good,17.0
2022-07-24 00:00:00,Dominican Republic,Good,22.0
2022-07-24 00:00:00,Ecuador,Good,32.0
2022-07-24 00:00:00,Egypt,Moderate,86.0
2022-07-24 00:00:00,El Salvador,Moderate,70.0
2022-07-24 00:00:00,Estonia,Good,15.0
2022-07-24 00:00:00,Ethiopia,Moderate,90.0
2022-07-24 00:00:00,Finland,Good,19.0
2022-07-24 00:00:00,France,Moderate,58.0
2022-07-24 00:00:00,French Guiana,Good,16.0
2022-07-24 00:00:00,Gabon,Moderate,100.0
2022-07-24 00:00:00,Gambia,Good,40.0
2022-07-24 00:00:00,Georgia,Moderate,80.0
2022-07-24 00:00:00,Germany,Moderate,69.0
2022-07-24 00:00:00,Ghana,Moderate,85.0
2022-07-24 00:00:00,Gibraltar,Good,20.0
2022-07-24 00:00:00,Greece,Moderate,64.0
2022-07-24 00:00:00,Grenada,Good,28.0
2022-07-24 00:00:00,Guadeloupe,Good,10.0
2022-07-24 00:00:00,Guam,Good,1.0
2022-07-24 00:00:00,Guatemala,Good,29.0
2022-07-24 00:00:00,Honduras,Good,17.0
2022-07-24 00:00:00,Hong Kong,Moderate,60.0
2022-07-24 00:00:00,Hungary,Good,50.0
2022-07-24 00:00:00,Iceland,Good,7.0
2022-07-24 00:00:00,India,Unhealthy For Sensitive Groups,147.0
2022-07-24 00:00:00,Indonesia,Moderate,93.0
2022-07-24 00:00:00,Iran,Unhealthy,172.0
2022-07-24 00:00:00,Iraq,Very Unhealthy,254.0
2022-07-24 00:00:00,Ireland,Good,26.0
2022-07-24 00:00:00,Israel,Moderate,83.0
2022-07-24 00:00:00,Italy,Moderate,97.0
2022-07-24 00:00:00,Ivory Coast,Good,50.0
2022-07-24 00:00:00,Japan,Moderate,97.0
2022-07-24 00:00:00,Jersey,Good,29.0
2022-07-24 00:00:00,Jordan,Good,26.0
2022-07-24 00:00:00,Kazakhstan,Moderate,68.0
2022-07-24 00:00:00,Kenya,Good,38.0
2022-07-24 00:00:00,Kosovo,Moderate,59.0
2022-07-24 00:00:00,Kuwait,Unhealthy For Sensitive Groups,110.0
2022-07-24 00:00:00,Kyrgyzstan,Good,47.0
2022-07-24 00:00:00,Laos,Moderate,53.0
2022-07-24 00:00:00,Latvia,Good,12.0
2022-07-24 00:00:00,Lebanon,Moderate,76.0
2022-07-24 00:00:00,Liberia,Moderate,51.0
2022-07-24 00:00:00,Liechtenstein,Good,27.0
2022-07-24 00:00:00,Lithuania,Good,23.0
2022-07-24 00:00:00,Luxembourg,Good,28.0
2022-07-24 00:00:00,Macao,Moderate,57.0
2022-07-24 00:00:00,Macedonia,Moderate,77.0
2022-07-24 00:00:00,Madagascar,Moderate,70.0
2022-07-24 00:00:00,Malaysia,Moderate,59.0
2022-07-24 00:00:00,Malta,Moderate,52.0
2022-07-24 00:00:00,Martinique,Good,46.0
2022-07-24 00:00:00,Mexico,Moderate,82.0
2022-07-24 00:00:00,Moldova,Good,15.0
2022-07-24 00:00:00,Monaco,Good,44.0
2022-07-24 00:00:00,Mongolia,Moderate,51.0
2022-07-24 00:00:00,Montenegro,Moderate,54.0
2022-07-24 00:00:00,Myanmar,Good,45.0
2022-07-24 00:00:00,Nepal,Good,35.0
2022-07-24 00:00:00,Netherlands,Good,48.0
2022-07-24 00:00:00,New Caledonia,Good,25.0
2022-07-24 00:00:00,New Zealand,Good,31.0
2022-07-24 00:00:00,Nigeria,Unhealthy For Sensitive Groups,105.0
2022-07-24 00:00:00,Norway,Good,35.0
2022-07-24 00:00:00,Pakistan,Moderate,91.0
2022-07-24 00:00:00,Palestinian Territory,Moderate,66.0
2022-07-24 00:00:00,Peru,Moderate,85.0
2022-07-24 00:00:00,Philippines,Moderate,83.0
2022-07-24 00:00:00,Poland,Good,47.0
